#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
3501,05/13/2021 13:00:44,27.70,34.69,10.73,,,
3502,05/13/2021 13:05:44,27.74,34.93,10.88,,,
3503,05/13/2021 13:10:44,27.86,35.26,11.12,,,
3504,05/13/2021 13:15:44,28.00,37.70,12.25,,,
3505,05/13/2021 13:20:44,28.21,37.83,12.50,,,
3506,05/13/2021 13:25:44,28.47,36.55,12.20,,,
3507,05/13/2021 13:30:44,28.59,35.28,11.77,,,
3508,05/13/2021 13:35:44,28.62,34.51,11.46,,,
3509,05/13/2021 13:40:44,28.59,35.39,11.81,,,
3510,05/13/2021 13:45:44,28.68,33.54,11.08,,,
3511,05/13/2021 13:50:44,28.70,34.85,11.68,,,
3512,05/13/2021 13:55:44,28.61,34.62,11.50,,,
3513,05/13/2021 14:00:44,28.69,33.09,10.88,,,
3514,05/13/2021 14:05:44,28.82,34.70,11.72,,,
3515,05/13/2021 14:10:44,29.00,31.42,10.38,,,
3516,05/13/2021 14:15:44,29.21,31.67,10.68,,,
3517,05/13/2021 14:20:44,29.51,30.68,10.47,,,
3518,05/13/2021 14:25:44,29.80,30.90,10.82,,,
3519,05/13/2021 14:30:44,29.90,30.44,10.68,,,
3520,05/13/2021 14:35:44,30.16,29.42,10.39,,,
3521,05/13/2021 14:40:44,30.22,30.04,10.76,,,
3522,05/13/2021 14:45:44,30.27,27.56,9.52,,,
3523,05/13/2021 14:50:44,30.38,26.95,9.27,,,
3524,05/13/2021 14:55:44,30.32,28.23,9.91,,,
3525,05/13/2021 15:00:44,30.24,25.69,8.45,,,
3526,05/13/2021 15:05:44,30.26,27.65,9.56,,,
3527,05/13/2021 15:10:44,30.57,25.44,8.59,,,
3528,05/13/2021 15:15:44,30.55,26.99,9.44,,,
3529,05/13/2021 15:20:44,30.48,25.32,8.43,,,
3530,05/13/2021 15:25:44,30.35,27.05,9.30,,,
3531,05/13/2021 15:30:44,30.44,27.77,9.77,,,
3532,05/13/2021 15:35:44,30.83,27.21,9.80,,,
3533,05/13/2021 15:40:44,30.80,28.54,10.49,,,
3534,05/13/2021 15:45:44,30.72,26.46,9.29,,,
3535,05/13/2021 15:50:44,30.37,28.41,10.05,,,
3536,05/13/2021 15:55:44,30.18,27.93,9.63,,,
3537,05/13/2021 16:00:44,30.07,28.82,10.01,,,
3538,05/13/2021 16:05:44,29.98,28.90,9.98,,,
3539,05/13/2021 16:10:44,29.79,25.92,8.20,,,
3540,05/13/2021 16:15:44,29.72,26.93,8.70,,,
3541,05/13/2021 16:20:44,29.67,27.24,8.83,,,
3542,05/13/2021 16:25:44,29.60,28.08,9.22,,,
3543,05/13/2021 16:30:44,29.47,26.82,8.43,,,
3544,05/13/2021 16:35:44,29.38,28.75,9.39,,,
3545,05/13/2021 16:40:44,29.27,32.27,11.01,,,
3546,05/13/2021 16:45:44,29.07,32.21,10.82,,,
3547,05/13/2021 16:50:44,28.99,33.10,11.15,,,
3548,05/13/2021 16:55:44,28.84,31.82,10.43,,,
3549,05/13/2021 17:00:44,28.73,34.23,11.43,,,
3550,05/13/2021 17:05:44,28.71,35.40,11.92,,,
3551,05/13/2021 17:10:44,28.78,35.84,12.18,,,
3552,05/13/2021 17:15:44,28.73,35.46,11.97,,,
3553,05/13/2021 17:20:44,28.64,35.95,12.10,,,
3554,05/13/2021 17:25:44,28.56,35.23,11.72,,,
3555,05/13/2021 17:30:44,28.44,35.15,11.58,,,
3556,05/13/2021 17:35:44,28.34,35.96,11.84,,,
3557,05/13/2021 17:40:44,28.31,36.60,12.08,,,
3558,05/13/2021 17:45:44,28.23,37.60,12.41,,,
3559,05/13/2021 17:50:44,28.13,36.96,12.07,,,
3560,05/13/2021 17:55:44,28.11,37.89,12.43,,,
3561,05/13/2021 18:00:44,28.05,37.09,12.06,,,
3562,05/13/2021 18:05:44,28.24,37.63,12.44,,,
3563,05/13/2021 18:10:44,28.54,38.89,13.21,,,
3564,05/13/2021 18:15:44,28.65,38.39,13.11,,,
3565,05/13/2021 18:20:44,29.31,38.22,13.63,,,
3566,05/13/2021 18:25:44,28.84,36.52,12.51,,,
3567,05/13/2021 18:30:44,28.17,38.28,12.64,,,
3568,05/13/2021 18:35:44,27.76,40.58,13.17,,,
3569,05/13/2021 18:40:44,27.43,42.58,13.61,,,
3570,05/13/2021 18:45:44,27.25,44.09,13.98,,,
3571,05/13/2021 18:50:44,26.89,44.47,13.79,,,
3572,05/13/2021 18:55:44,26.58,44.61,13.56,,,
3573,05/13/2021 19:00:44,26.36,45.00,13.49,,,
3574,05/13/2021 19:05:44,26.17,45.80,13.59,,,
3575,05/13/2021 19:10:44,25.93,46.93,13.75,,,
3576,05/13/2021 19:15:44,25.59,48.82,14.05,,,
3577,05/13/2021 19:20:44,25.29,48.89,13.79,,,
3578,05/13/2021 19:25:44,24.91,50.77,14.03,,,
3579,05/13/2021 19:30:44,24.64,50.98,13.84,,,
3580,05/13/2021 19:35:44,24.51,47.44,12.63,,,
3581,05/13/2021 19:40:44,24.30,49.04,12.93,,,
3582,05/13/2021 19:45:44,24.02,51.80,13.52,,,
3583,05/13/2021 19:50:44,23.71,53.48,13.72,,,
3584,05/13/2021 19:55:44,23.37,52.50,13.12,,,
3585,05/13/2021 20:00:44,23.18,52.54,12.96,,,
3586,05/13/2021 20:05:44,22.93,52.88,12.82,,,
3587,05/13/2021 20:10:44,22.70,52.10,12.39,,,
3588,05/13/2021 20:15:44,22.47,51.75,12.07,,,
3589,05/13/2021 20:20:44,22.20,52.79,12.12,,,
3590,05/13/2021 20:25:44,21.97,53.85,12.22,,,
3591,05/13/2021 20:30:44,21.65,52.99,11.67,,,
3592,05/13/2021 20:35:44,21.42,54.18,11.79,,,
3593,05/13/2021 20:40:44,21.16,54.58,11.66,,,
3594,05/13/2021 20:45:44,20.96,55.29,11.68,,,
3595,05/13/2021 20:50:44,20.77,54.58,11.31,,,
3596,05/13/2021 20:55:44,20.56,56.04,11.50,,,
3597,05/13/2021 21:00:44,20.30,56.59,11.41,,,
3598,05/13/2021 21:05:44,20.09,56.52,11.19,,,
3599,05/13/2021 21:10:44,19.90,55.13,10.65,,,
3600,05/13/2021 21:15:44,19.75,55.49,10.61,,,
3601,05/13/2021 21:20:44,19.58,55.58,10.47,,,
3602,05/13/2021 21:25:44,19.43,55.44,10.29,,,
3603,05/13/2021 21:30:44,19.25,56.25,10.34,,,
3604,05/13/2021 21:35:44,19.10,57.28,10.47,,,
3605,05/13/2021 21:40:44,19.01,57.07,10.34,,,
3606,05/13/2021 21:45:44,18.86,56.87,10.14,,,
3607,05/13/2021 21:50:44,18.70,56.96,10.02,,,
3608,05/13/2021 21:55:44,18.55,57.68,10.06,,,
3609,05/13/2021 22:00:44,18.49,57.92,10.07,,,
3610,05/13/2021 22:05:44,18.43,58.15,10.08,,,
3611,05/13/2021 22:10:44,18.25,57.63,9.77,,,
3612,05/13/2021 22:15:44,18.20,57.83,9.77,,,
3613,05/13/2021 22:20:44,18.10,58.62,9.89,,,
3614,05/13/2021 22:25:44,18.02,58.16,9.69,,,
3615,05/13/2021 22:30:44,17.93,58.08,9.59,,,
3616,05/13/2021 22:35:44,17.85,58.33,9.58,,,
3617,05/13/2021 22:40:44,17.76,57.95,9.39,,,
3618,05/13/2021 22:45:44,17.66,57.80,9.26,,,
3619,05/13/2021 22:50:44,17.59,57.83,9.20,,,
3620,05/13/2021 22:55:44,17.51,57.59,9.07,,,
3621,05/13/2021 23:00:44,17.40,57.84,9.03,,,
3622,05/13/2021 23:05:44,17.31,58.11,9.01,,,
3623,05/13/2021 23:10:44,17.22,58.16,8.94,,,
3624,05/13/2021 23:15:44,17.11,58.43,8.91,,,
3625,05/13/2021 23:20:44,17.03,59.27,9.04,,,
3626,05/13/2021 23:25:44,16.91,58.72,8.79,,,
3627,05/13/2021 23:30:44,16.81,58.78,8.72,,,
3628,05/13/2021 23:35:44,16.74,59.04,8.71,,,
3629,05/13/2021 23:40:44,16.62,59.31,8.67,,,
3630,05/13/2021 23:45:44,16.58,59.44,8.66,,,
3631,05/13/2021 23:50:44,16.48,59.43,8.57,,,
3632,05/13/2021 23:55:44,16.36,59.91,8.58,,,
3633,05/14/2021 00:00:44,16.29,60.11,8.55,,,
3634,05/14/2021 00:05:44,16.22,60.05,8.48,,,
3635,05/14/2021 00:10:44,16.15,60.13,8.43,,,
3636,05/14/2021 00:15:44,16.06,60.86,8.53,,,
3637,05/14/2021 00:20:44,16.04,61.12,8.57,,,
3638,05/14/2021 00:25:44,15.95,60.56,8.34,,,
3639,05/14/2021 00:30:44,15.88,61.04,8.40,,,
3640,05/14/2021 00:35:44,15.82,61.72,8.50,,,
3641,05/14/2021 00:40:44,15.72,61.83,8.43,,,
3642,05/14/2021 00:45:44,15.65,62.78,8.59,,,
3643,05/14/2021 00:50:44,15.23,64.12,8.50,,,
3644,05/14/2021 00:55:44,14.84,65.40,8.43,,,
3645,05/14/2021 01:00:44,14.73,66.56,8.59,,,
3646,05/14/2021 01:05:44,14.50,66.97,8.45,,,
3647,05/14/2021 01:10:44,14.32,67.52,8.40,,,
3648,05/14/2021 01:15:44,14.20,68.46,8.49,,,
3649,05/14/2021 01:20:44,14.01,69.08,8.45,,,
3650,05/14/2021 01:25:44,13.90,69.33,8.39,,,
3651,05/14/2021 01:30:44,13.82,69.92,8.44,,,
3652,05/14/2021 01:35:44,13.76,70.54,8.51,,,
3653,05/14/2021 01:40:44,13.54,70.91,8.38,,,
3654,05/14/2021 01:45:44,13.59,71.11,8.46,,,
3655,05/14/2021 01:50:44,13.61,71.23,8.51,,,
3656,05/14/2021 01:55:44,13.53,71.77,8.55,,,
3657,05/14/2021 02:00:44,13.44,71.98,8.50,,,
3658,05/14/2021 02:05:44,13.47,72.05,8.55,,,
3659,05/14/2021 02:10:44,13.39,72.31,8.53,,,
3660,05/14/2021 02:15:44,13.33,72.39,8.48,,,
3661,05/14/2021 02:20:44,13.21,73.21,8.53,,,
3662,05/14/2021 02:25:44,13.19,73.29,8.53,,,
3663,05/14/2021 02:30:44,13.17,73.00,8.45,,,
3664,05/14/2021 02:35:44,13.05,73.21,8.38,,,
3665,05/14/2021 02:40:44,12.91,73.53,8.31,,,
3666,05/14/2021 02:45:44,12.97,73.78,8.42,,,
3667,05/14/2021 02:50:44,12.76,74.28,8.31,,,
3668,05/14/2021 02:55:44,12.75,73.22,8.09,,,
3669,05/14/2021 03:00:44,12.81,72.86,8.08,,,
3670,05/14/2021 03:05:44,12.87,72.83,8.13,,,
3671,05/14/2021 03:10:44,12.88,72.87,8.14,,,
3672,05/14/2021 03:15:44,12.80,73.12,8.12,,,
3673,05/14/2021 03:20:44,12.79,73.45,8.18,,,
3674,05/14/2021 03:25:44,12.72,72.89,7.99,,,
3675,05/14/2021 03:30:44,12.81,73.18,8.14,,,
3676,05/14/2021 03:35:44,12.74,73.28,8.09,,,
3677,05/14/2021 03:40:44,12.76,72.44,7.94,,,
3678,05/14/2021 03:45:44,12.73,72.22,7.87,,,
3679,05/14/2021 03:50:44,12.63,72.29,7.79,,,
3680,05/14/2021 03:55:44,12.57,72.11,7.69,,,
3681,05/14/2021 04:00:44,12.46,72.63,7.69,,,
3682,05/14/2021 04:05:44,12.60,72.47,7.80,,,
3683,05/14/2021 04:10:44,12.62,72.17,7.75,,,
3684,05/14/2021 04:15:44,12.62,72.10,7.74,,,
3685,05/14/2021 04:20:44,12.52,72.38,7.70,,,
3686,05/14/2021 04:25:44,12.47,72.79,7.73,,,
3687,05/14/2021 04:30:44,12.38,73.49,7.79,,,
3688,05/14/2021 04:35:44,12.34,74.21,7.89,,,
3689,05/14/2021 04:40:44,12.31,74.02,7.83,,,
3690,05/14/2021 04:45:44,12.31,73.76,7.77,,,
3691,05/14/2021 04:50:44,12.34,74.11,7.87,,,
3692,05/14/2021 04:55:44,12.25,74.66,7.89,,,
3693,05/14/2021 05:00:44,12.17,74.37,7.76,,,
3694,05/14/2021 05:05:44,12.11,74.40,7.70,,,
3695,05/14/2021 05:10:44,12.00,74.99,7.72,,,
3696,05/14/2021 05:15:44,11.96,74.99,7.67,,,
3697,05/14/2021 05:20:44,11.82,75.53,7.64,,,
3698,05/14/2021 05:25:44,11.83,75.08,7.57,,,
3699,05/14/2021 05:30:44,11.60,75.51,7.43,,,
3700,05/14/2021 05:35:44,11.61,75.74,7.49,,,
3701,05/14/2021 05:40:44,11.53,76.15,7.48,,,
3702,05/14/2021 05:45:44,11.55,76.51,7.57,,,
3703,05/14/2021 05:50:44,11.52,76.51,7.54,,,
3704,05/14/2021 05:55:44,11.45,76.75,7.53,,,
3705,05/14/2021 06:00:44,11.38,76.75,7.45,,,
3706,05/14/2021 06:05:44,11.39,76.99,7.51,,,
3707,05/14/2021 06:10:44,11.39,76.90,7.49,,,
3708,05/14/2021 06:15:44,11.44,77.33,7.63,,,
3709,05/14/2021 06:20:44,11.49,77.09,7.63,,,
3710,05/14/2021 06:25:44,11.51,77.34,7.69,,,
3711,05/14/2021 06:30:44,11.62,77.13,7.77,,,
3712,05/14/2021 06:35:44,11.54,77.88,7.82,,,
3713,05/14/2021 06:40:44,11.68,78.41,8.06,,,
3714,05/14/2021 06:45:44,11.82,78.68,8.25,,,
3715,05/14/2021 06:50:44,12.02,78.54,8.42,,,
3716,05/14/2021 06:55:44,12.20,78.41,8.57,,,
3717,05/14/2021 07:00:44,12.40,78.45,8.77,,,
3718,05/14/2021 07:05:44,12.53,77.84,8.79,,,
3719,05/14/2021 07:10:44,12.77,76.99,8.85,,,
3720,05/14/2021 07:15:44,12.94,76.62,8.95,,,
3721,05/14/2021 07:20:44,13.06,76.40,9.02,,,
3722,05/14/2021 07:25:44,13.22,75.97,9.09,,,
3723,05/14/2021 07:30:44,13.30,74.94,8.96,,,
3724,05/14/2021 07:35:44,13.49,75.52,9.26,,,
3725,05/14/2021 07:40:44,13.73,74.51,9.29,,,
3726,05/14/2021 07:45:44,13.90,73.64,9.28,,,
3727,05/14/2021 07:50:44,13.98,72.97,9.23,,,
3728,05/14/2021 07:55:44,14.19,73.28,9.49,,,
3729,05/14/2021 08:00:44,14.29,72.80,9.49,,,
3730,05/14/2021 08:05:44,14.48,72.25,9.56,,,
3731,05/14/2021 08:10:44,14.65,71.62,9.59,,,
3732,05/14/2021 08:15:44,14.82,71.78,9.79,,,
3733,05/14/2021 08:20:44,15.01,72.46,10.12,,,
3734,05/14/2021 08:25:44,15.21,69.83,9.75,,,
3735,05/14/2021 08:30:44,15.37,70.01,9.94,,,
3736,05/14/2021 08:35:44,15.62,68.20,9.80,,,
3737,05/14/2021 08:40:44,15.82,67.23,9.77,,,
3738,05/14/2021 08:45:44,16.00,68.09,10.13,,,
3739,05/14/2021 08:50:44,16.33,66.41,10.08,,,
3740,05/14/2021 08:55:44,16.61,66.04,10.26,,,
3741,05/14/2021 09:00:44,16.86,65.81,10.44,,,
3742,05/14/2021 09:05:44,17.02,63.56,10.07,,,
3743,05/14/2021 09:10:44,17.15,63.30,10.13,,,
3744,05/14/2021 09:15:44,17.22,63.81,10.32,,,
3745,05/14/2021 09:20:44,17.47,63.08,10.38,,,
3746,05/14/2021 09:25:44,17.76,63.78,10.83,,,
3747,05/14/2021 09:30:44,18.03,62.31,10.73,,,
3748,05/14/2021 09:35:44,18.28,62.00,10.90,,,
3749,05/14/2021 09:40:44,18.62,60.33,10.80,,,
3750,05/14/2021 09:45:44,18.83,60.11,10.95,,,
3751,05/14/2021 09:50:44,19.05,58.53,10.75,,,
3752,05/14/2021 09:55:44,19.20,58.44,10.87,,,
3753,05/14/2021 10:00:44,19.41,59.49,11.34,,,
3754,05/14/2021 10:05:44,19.65,58.89,11.40,,,
3755,05/14/2021 10:10:44,19.80,57.58,11.20,,,
3756,05/14/2021 10:15:44,19.95,57.68,11.37,,,
3757,05/14/2021 10:20:44,20.18,57.73,11.60,,,
3758,05/14/2021 10:25:44,20.34,57.94,11.81,,,
3759,05/14/2021 10:30:44,20.58,57.24,11.85,,,
3760,05/14/2021 10:35:44,20.58,56.35,11.61,,,
3761,05/14/2021 10:40:44,20.68,56.43,11.72,,,
3762,05/14/2021 10:45:44,20.96,56.03,11.88,,,
3763,05/14/2021 10:50:44,21.21,55.86,12.07,,,
3764,05/14/2021 10:55:44,21.49,55.53,12.24,,,
3765,05/14/2021 11:00:44,21.77,54.79,12.29,,,
3766,05/14/2021 11:05:44,21.93,54.90,12.47,,,
3767,05/14/2021 11:10:44,22.25,53.71,12.43,,,
3768,05/14/2021 11:15:44,22.33,52.44,12.14,,,
3769,05/14/2021 11:20:44,22.39,52.49,12.21,,,
3770,05/14/2021 11:25:44,22.68,52.57,12.51,,,
3771,05/14/2021 11:30:44,22.88,50.55,12.10,,,
3772,05/14/2021 11:35:44,23.03,50.53,12.23,,,
3773,05/14/2021 11:40:44,23.20,51.22,12.58,,,
3774,05/14/2021 11:45:44,23.47,50.32,12.57,,,
3775,05/14/2021 11:50:44,23.79,49.09,12.48,,,
3776,05/14/2021 11:55:44,23.84,49.55,12.67,,,
3777,05/14/2021 12:00:44,24.02,48.92,12.64,,,
3778,05/14/2021 12:05:44,24.09,48.37,12.53,,,
3779,05/14/2021 12:10:44,24.25,48.57,12.74,,,
3780,05/14/2021 12:15:44,24.44,48.84,13.00,,,
3781,05/14/2021 12:20:44,24.59,46.99,12.55,,,
3782,05/14/2021 12:25:44,24.64,46.42,12.41,,,
3783,05/14/2021 12:30:44,24.82,48.10,13.11,,,
3784,05/14/2021 12:35:44,25.07,46.67,12.88,,,
3785,05/14/2021 12:40:44,25.21,47.45,13.26,,,
3786,05/14/2021 12:45:44,25.42,46.39,13.10,,,
3787,05/14/2021 12:50:44,25.45,46.72,13.24,,,
3788,05/14/2021 12:55:44,25.59,45.78,13.06,,,
3789,05/14/2021 13:00:44,25.74,45.29,13.03,,,
3790,05/14/2021 13:05:44,25.79,45.37,13.10,,,
3791,05/14/2021 13:10:44,26.08,44.49,13.07,,,
3792,05/14/2021 13:15:44,26.21,44.63,13.23,,,
3793,05/14/2021 13:20:44,26.32,41.84,12.34,,,
3794,05/14/2021 13:25:44,26.47,43.17,12.95,,,
3795,05/14/2021 13:30:44,26.58,42.70,12.89,,,
3796,05/14/2021 13:35:44,26.71,42.91,13.08,,,
3797,05/14/2021 13:40:44,26.80,40.89,12.42,,,
3798,05/14/2021 13:45:44,26.81,40.93,12.45,,,
3799,05/14/2021 13:50:44,26.98,43.34,13.48,,,
3800,05/14/2021 13:55:44,27.11,41.19,12.81,,,
3801,05/14/2021 14:00:44,27.22,42.32,13.32,,,
3802,05/14/2021 14:05:44,27.28,40.75,12.80,,,
3803,05/14/2021 14:10:44,27.19,41.70,13.07,,,
3804,05/14/2021 14:15:44,27.31,41.36,13.06,,,
3805,05/14/2021 14:20:44,27.55,39.85,12.70,,,
3806,05/14/2021 14:25:44,27.86,39.58,12.87,,,
3807,05/14/2021 14:30:44,27.96,40.17,13.19,,,
3808,05/14/2021 14:35:44,28.02,39.46,12.97,,,
3809,05/14/2021 14:40:44,28.24,39.27,13.09,,,
3810,05/14/2021 14:45:44,28.34,40.36,13.60,,,
3811,05/14/2021 14:50:44,28.43,40.00,13.54,,,
3812,05/14/2021 14:55:44,28.35,40.42,13.64,,,
3813,05/14/2021 15:00:44,28.35,41.88,14.19,,,
3814,05/14/2021 15:05:44,28.40,39.59,13.36,,,
3815,05/14/2021 15:10:44,28.77,40.33,13.98,,,
3816,05/14/2021 15:15:44,28.84,39.53,13.72,,,
3817,05/14/2021 15:20:44,28.71,38.59,13.24,,,
3818,05/14/2021 15:25:44,28.59,38.86,13.24,,,
3819,05/14/2021 15:30:44,28.74,39.23,13.52,,,
3820,05/14/2021 15:35:44,29.39,38.65,13.87,,,
3821,05/14/2021 15:40:44,29.61,36.10,13.02,,,
3822,05/14/2021 15:45:44,29.35,37.45,13.35,,,
3823,05/14/2021 15:50:44,29.16,37.15,13.06,,,
3824,05/14/2021 15:55:44,29.20,36.67,12.90,,,
3825,05/14/2021 16:00:44,29.13,38.33,13.51,,,
3826,05/14/2021 16:05:44,29.16,37.26,13.10,,,
3827,05/14/2021 16:10:44,29.32,34.73,12.17,,,
3828,05/14/2021 16:15:44,29.61,32.40,11.37,,,
3829,05/14/2021 16:20:44,29.75,33.02,11.78,,,
3830,05/14/2021 16:25:44,29.66,32.14,11.30,,,
3831,05/14/2021 16:30:44,29.54,31.78,11.02,,,
3832,05/14/2021 16:35:44,29.49,32.30,11.22,,,
3833,05/14/2021 16:40:44,29.36,32.03,10.98,,,
3834,05/14/2021 16:45:44,29.09,33.29,11.33,,,
3835,05/14/2021 16:50:44,28.98,32.35,10.79,,,
3836,05/14/2021 16:55:44,28.86,33.29,11.12,,,
3837,05/14/2021 17:00:44,28.82,32.92,10.92,,,
3838,05/14/2021 17:05:44,28.73,34.59,11.59,,,
3839,05/14/2021 17:10:44,28.70,34.50,11.52,,,
3840,05/14/2021 17:15:44,28.67,33.42,11.02,,,
3841,05/14/2021 17:20:44,28.34,33.93,10.96,,,
3842,05/14/2021 17:25:44,28.04,33.87,10.67,,,
3843,05/14/2021 17:30:44,27.93,34.59,10.89,,,
3844,05/14/2021 17:35:44,27.82,33.66,10.38,,,
3845,05/14/2021 17:40:44,27.80,32.29,9.74,,,
3846,05/14/2021 17:45:44,27.55,32.84,9.78,,,
3847,05/14/2021 17:50:44,27.22,33.97,10.00,,,
3848,05/14/2021 17:55:44,26.99,34.51,10.03,,,
3849,05/14/2021 18:00:44,26.83,34.42,9.85,,,
3850,05/14/2021 18:05:44,26.80,34.70,9.95,,,
3851,05/14/2021 18:10:44,26.53,36.20,10.34,,,
3852,05/14/2021 18:15:44,26.24,37.11,10.46,,,
3853,05/14/2021 18:20:44,25.94,36.63,10.00,,,
3854,05/14/2021 18:25:44,25.66,37.12,9.95,,,
3855,05/14/2021 18:30:44,25.43,37.45,9.87,,,
3856,05/14/2021 18:35:44,25.42,37.30,9.80,,,
3857,05/14/2021 18:40:44,25.37,37.79,9.96,,,
3858,05/14/2021 18:45:44,25.35,38.06,10.05,,,
3859,05/14/2021 18:50:44,25.35,38.46,10.20,,,
3860,05/14/2021 18:55:44,25.32,38.15,10.06,,,
3861,05/14/2021 19:00:44,25.19,39.51,10.47,,,
3862,05/14/2021 19:05:44,25.05,38.04,9.77,,,
3863,05/14/2021 19:10:44,24.98,38.36,9.83,,,
3864,05/14/2021 19:15:44,24.88,38.33,9.73,,,
3865,05/14/2021 19:20:44,24.75,38.48,9.68,,,
3866,05/14/2021 19:25:44,24.57,39.74,10.00,,,
3867,05/14/2021 19:30:44,24.36,39.67,9.79,,,
3868,05/14/2021 19:35:44,24.33,38.16,9.18,,,
3869,05/14/2021 19:40:44,24.18,39.81,9.68,,,
3870,05/14/2021 19:45:44,23.99,40.06,9.60,,,
3871,05/14/2021 19:50:44,23.80,40.21,9.48,,,
3872,05/14/2021 19:55:44,23.66,39.75,9.19,,,
3873,05/14/2021 20:00:44,23.52,39.57,9.00,,,
3874,05/14/2021 20:05:44,23.41,39.50,8.87,,,
3875,05/14/2021 20:10:44,23.22,39.90,8.85,,,
3876,05/14/2021 20:15:44,23.02,40.46,8.88,,,
3877,05/14/2021 20:20:44,22.79,41.49,9.05,,,
3878,05/14/2021 20:25:44,22.49,42.19,9.02,,,
3879,05/14/2021 20:30:44,22.26,41.63,8.62,,,
3880,05/14/2021 20:35:44,22.19,40.92,8.30,,,
3881,05/14/2021 20:40:44,22.05,41.55,8.40,,,
3882,05/14/2021 20:45:44,21.85,42.07,8.41,,,
3883,05/14/2021 20:50:44,21.66,42.18,8.27,,,
3884,05/14/2021 20:55:44,21.55,41.44,7.92,,,
3885,05/14/2021 21:00:44,21.47,42.25,8.12,,,
3886,05/14/2021 21:05:44,21.36,42.66,8.17,,,
3887,05/14/2021 21:10:44,21.20,42.46,7.96,,,
3888,05/14/2021 21:15:44,21.09,42.65,7.93,,,
3889,05/14/2021 21:20:44,20.94,42.99,7.91,,,
3890,05/14/2021 21:25:44,20.73,43.25,7.80,,,
3891,05/14/2021 21:30:44,20.61,43.55,7.80,,,
3892,05/14/2021 21:35:44,20.45,45.91,8.43,,,
3893,05/14/2021 21:40:44,19.71,48.06,8.43,,,
3894,05/14/2021 21:45:44,19.24,50.13,8.62,,,
3895,05/14/2021 21:50:44,18.48,51.75,8.38,,,
3896,05/14/2021 21:55:44,17.90,53.03,8.21,,,
3897,05/14/2021 22:00:44,17.38,54.79,8.21,,,
3898,05/14/2021 22:05:44,17.16,55.96,8.31,,,
3899,05/14/2021 22:10:44,16.86,55.79,7.99,,,
3900,05/14/2021 22:15:44,16.72,56.16,7.95,,,
3901,05/14/2021 22:20:44,16.70,56.11,7.92,,,
3902,05/14/2021 22:25:44,16.78,56.81,8.18,,,
3903,05/14/2021 22:30:44,17.15,54.78,7.99,,,
3904,05/14/2021 22:35:44,17.49,53.44,7.94,,,
3905,05/14/2021 22:40:44,17.52,54.25,8.19,,,
3906,05/14/2021 22:45:44,17.48,53.58,7.97,,,
3907,05/14/2021 22:50:44,17.82,52.39,7.96,,,
3908,05/14/2021 22:55:44,18.12,51.98,8.12,,,
3909,05/14/2021 23:00:44,18.41,50.97,8.10,,,
3910,05/14/2021 23:05:44,18.61,50.20,8.05,,,
3911,05/14/2021 23:10:44,18.74,49.72,8.04,,,
3912,05/14/2021 23:15:44,18.74,49.57,8.00,,,
3913,05/14/2021 23:20:44,18.70,50.04,8.10,,,
3914,05/14/2021 23:25:44,18.13,51.36,7.96,,,
3915,05/14/2021 23:30:44,17.25,53.56,7.76,,,
3916,05/14/2021 23:35:44,17.10,54.62,7.91,,,
3917,05/14/2021 23:40:44,17.07,55.31,8.06,,,
3918,05/14/2021 23:45:44,16.74,55.55,7.81,,,
3919,05/14/2021 23:50:44,16.34,56.96,7.81,,,
3920,05/14/2021 23:55:44,15.74,58.56,7.66,,,
3921,05/15/2021 00:00:44,15.53,59.17,7.61,,,
3922,05/15/2021 00:05:44,15.40,60.29,7.76,,,
3923,05/15/2021 00:10:44,15.19,61.07,7.76,,,
3924,05/15/2021 00:15:44,14.99,62.01,7.79,,,
3925,05/15/2021 00:20:44,14.78,62.79,7.77,,,
3926,05/15/2021 00:25:44,14.85,62.19,7.70,,,
3927,05/15/2021 00:30:44,15.28,60.42,7.68,,,
3928,05/15/2021 00:35:44,15.69,58.82,7.67,,,
3929,05/15/2021 00:40:44,15.92,57.86,7.65,,,
3930,05/15/2021 00:45:44,15.98,57.36,7.57,,,
3931,05/15/2021 00:50:44,15.95,57.50,7.58,,,
3932,05/15/2021 00:55:44,15.83,57.80,7.54,,,
3933,05/15/2021 01:00:44,15.71,58.34,7.57,,,
3934,05/15/2021 01:05:44,15.62,58.59,7.55,,,
3935,05/15/2021 01:10:44,15.57,58.59,7.50,,,
3936,05/15/2021 01:15:44,15.56,58.77,7.54,,,
3937,05/15/2021 01:20:44,15.53,58.71,7.49,,,
3938,05/15/2021 01:25:44,15.57,58.47,7.47,,,
3939,05/15/2021 01:30:44,15.55,58.17,7.38,,,
3940,05/15/2021 01:35:44,15.56,58.13,7.38,,,
3941,05/15/2021 01:40:44,15.58,58.11,7.39,,,
3942,05/15/2021 01:45:44,15.57,57.95,7.34,,,
3943,05/15/2021 01:50:44,15.55,58.40,7.43,,,
3944,05/15/2021 01:55:44,15.54,58.07,7.34,,,
3945,05/15/2021 02:00:44,15.51,58.49,7.42,,,
3946,05/15/2021 02:05:44,15.53,58.99,7.56,,,
3947,05/15/2021 02:10:44,15.53,59.02,7.57,,,
3948,05/15/2021 02:15:44,15.44,58.87,7.45,,,
3949,05/15/2021 02:20:44,15.33,58.82,7.34,,,
