#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),End of File
10624,05/05/2022 07:28:29,14.91,67.20,8.89,
10625,05/05/2022 07:33:29,14.99,67.28,8.99,
10626,05/05/2022 07:38:29,15.30,67.39,9.31,
10627,05/05/2022 07:43:29,15.75,66.25,9.49,
10628,05/05/2022 07:48:29,16.13,65.82,9.75,
10629,05/05/2022 07:53:29,16.65,64.19,9.87,
10630,05/05/2022 07:58:29,17.02,62.37,9.79,
10631,05/05/2022 08:03:29,17.10,61.18,9.58,
10632,05/05/2022 08:08:29,17.07,60.78,9.46,
10633,05/05/2022 08:13:29,17.17,61.01,9.60,
10634,05/05/2022 08:18:29,17.51,60.85,9.89,
10635,05/05/2022 08:23:29,17.67,59.76,9.77,
10636,05/05/2022 08:28:29,17.74,60.80,10.09,
10637,05/05/2022 08:33:29,17.91,59.15,9.84,
10638,05/05/2022 08:38:29,18.04,60.28,10.24,
10639,05/05/2022 08:43:29,18.27,59.71,10.32,
10640,05/05/2022 08:48:29,18.54,58.39,10.24,
10641,05/05/2022 08:53:29,18.97,58.33,10.63,
10642,05/05/2022 08:58:29,19.42,57.36,10.80,
10643,05/05/2022 09:03:29,19.63,55.74,10.56,
10644,05/05/2022 09:08:29,19.81,54.33,10.34,
10645,05/05/2022 09:13:29,19.35,54.06,9.84,
10646,05/05/2022 09:18:29,18.96,55.43,9.85,
10647,05/05/2022 09:23:29,18.84,55.10,9.65,
10648,05/05/2022 09:28:29,18.84,56.13,9.93,
10649,05/05/2022 09:33:29,19.11,56.98,10.40,
10650,05/05/2022 09:38:29,19.31,56.73,10.53,
10651,05/05/2022 09:43:29,19.66,55.29,10.46,
10652,05/05/2022 09:48:29,19.97,54.44,10.52,
10653,05/05/2022 09:53:29,20.33,52.75,10.38,
10654,05/05/2022 09:58:29,20.70,52.55,10.67,
10655,05/05/2022 10:03:29,21.08,51.81,10.81,
10656,05/05/2022 10:08:29,21.25,51.71,10.94,
10657,05/05/2022 10:13:29,21.50,49.63,10.55,
10658,05/05/2022 10:18:29,21.45,49.54,10.47,
10659,05/05/2022 10:23:29,21.76,45.66,9.54,
10660,05/05/2022 10:28:29,21.75,46.57,9.82,
10661,05/05/2022 10:33:29,21.72,48.03,10.25,
10662,05/05/2022 10:38:29,21.74,46.49,9.79,
10663,05/05/2022 10:43:29,22.14,45.60,9.87,
10664,05/05/2022 10:48:29,22.17,44.43,9.50,
10665,05/05/2022 10:53:29,22.41,44.31,9.68,
10666,05/05/2022 10:58:29,22.72,42.72,9.42,
10667,05/05/2022 11:03:29,22.96,41.88,9.34,
10668,05/05/2022 11:08:29,23.08,42.11,9.53,
10669,05/05/2022 11:13:29,23.00,41.80,9.35,
10670,05/05/2022 11:18:29,23.39,41.31,9.52,
10671,05/05/2022 11:23:29,23.83,40.02,9.44,
10672,05/05/2022 11:28:29,24.12,36.45,8.32,
10673,05/05/2022 11:33:29,24.08,34.84,7.61,
10674,05/05/2022 11:38:29,24.06,35.40,7.84,
10675,05/05/2022 11:43:29,24.18,34.46,7.54,
10676,05/05/2022 11:48:29,24.19,35.28,7.90,
10677,05/05/2022 11:53:29,23.86,34.92,7.46,
10678,05/05/2022 11:58:29,23.59,36.96,8.05,
10679,05/05/2022 12:03:29,23.40,34.94,7.06,
10680,05/05/2022 12:08:29,23.56,36.17,7.71,
10681,05/05/2022 12:13:29,23.79,34.62,7.27,
10682,05/05/2022 12:18:29,23.90,33.55,6.91,
10683,05/05/2022 12:23:29,23.73,34.52,7.17,
10684,05/05/2022 12:28:29,23.96,33.82,7.07,
10685,05/05/2022 12:33:29,24.10,33.15,6.90,
10686,05/05/2022 12:38:29,24.17,33.18,6.98,
10687,05/05/2022 12:43:29,24.36,33.83,7.44,
10688,05/05/2022 12:48:29,24.34,34.34,7.64,
10689,05/05/2022 12:53:29,24.53,32.79,7.12,
10690,05/05/2022 12:58:29,24.32,32.74,6.92,
10691,05/05/2022 13:03:29,24.31,33.21,7.12,
10692,05/05/2022 13:08:29,24.63,33.16,7.38,
10693,05/05/2022 13:13:29,24.76,33.85,7.79,
10694,05/05/2022 13:18:29,25.20,34.07,8.27,
10695,05/05/2022 13:23:29,25.29,34.69,8.61,
10696,05/05/2022 13:28:29,25.30,33.75,8.22,
10697,05/05/2022 13:33:29,25.40,32.96,7.96,
10698,05/05/2022 13:38:29,25.44,33.86,8.39,
10699,05/05/2022 13:43:29,25.38,33.77,8.30,
10700,05/05/2022 13:48:29,25.23,33.61,8.10,
10701,05/05/2022 13:53:29,25.38,34.92,8.79,
10702,05/05/2022 13:58:29,25.77,32.73,8.18,
10703,05/05/2022 14:03:29,26.22,34.92,9.53,
10704,05/05/2022 14:08:29,26.17,34.17,9.16,
10705,05/05/2022 14:13:29,26.16,32.63,8.47,
10706,05/05/2022 14:18:29,26.12,34.41,9.23,
10707,05/05/2022 14:23:29,26.22,30.64,7.60,
10708,05/05/2022 14:28:29,26.04,33.35,8.69,
10709,05/05/2022 14:33:29,25.67,35.43,9.27,
10710,05/05/2022 14:38:29,25.31,33.83,8.26,
10711,05/05/2022 14:43:29,24.78,34.09,7.91,
10712,05/05/2022 14:48:29,24.55,35.34,8.24,
10713,05/05/2022 14:53:29,24.69,36.93,9.01,
10714,05/05/2022 14:58:29,24.59,36.60,8.79,
10715,05/05/2022 15:03:29,24.38,36.52,8.57,
10716,05/05/2022 15:08:29,24.18,38.77,9.28,
10717,05/05/2022 15:13:29,24.19,37.31,8.73,
10718,05/05/2022 15:18:29,24.01,37.05,8.46,
10719,05/05/2022 15:23:29,24.05,37.19,8.55,
10720,05/05/2022 15:28:29,23.91,37.66,8.62,
10721,05/05/2022 15:33:29,23.85,37.85,8.63,
10722,05/05/2022 15:38:29,23.72,38.28,8.68,
10723,05/05/2022 15:43:29,23.47,38.21,8.44,
10724,05/05/2022 15:48:29,23.41,40.18,9.12,
10725,05/05/2022 15:53:29,23.40,39.22,8.76,
10726,05/05/2022 15:58:29,23.41,40.20,9.13,
10727,05/05/2022 16:03:29,23.41,38.99,8.68,
10728,05/05/2022 16:08:29,23.20,38.89,8.45,
10729,05/05/2022 16:13:29,23.09,39.49,8.58,
10730,05/05/2022 16:18:29,22.99,39.14,8.36,
10731,05/05/2022 16:23:29,22.97,39.41,8.45,
10732,05/05/2022 16:28:29,22.81,39.78,8.44,
10733,05/05/2022 16:33:29,22.66,40.57,8.59,
10734,05/05/2022 16:38:29,22.56,40.01,8.31,
10735,05/05/2022 16:43:29,22.36,40.55,8.32,
10736,05/05/2022 16:48:29,22.29,41.11,8.46,
10737,05/05/2022 16:53:29,22.27,39.65,7.91,
10738,05/05/2022 16:58:29,22.22,40.52,8.18,
10739,05/05/2022 17:03:29,22.08,42.27,8.68,
10740,05/05/2022 17:08:29,22.01,43.53,9.05,
10741,05/05/2022 17:13:29,21.89,44.45,9.25,
10742,05/05/2022 17:18:29,21.83,44.29,9.15,
10743,05/05/2022 17:23:29,21.84,44.21,9.14,
10744,05/05/2022 17:28:29,21.84,44.63,9.28,
10745,05/05/2022 17:33:29,21.78,45.05,9.35,
10746,05/05/2022 17:38:29,21.73,44.33,9.07,
10747,05/05/2022 17:43:29,21.68,44.72,9.16,
10748,05/05/2022 17:48:29,21.66,44.09,8.93,
10749,05/05/2022 17:53:29,21.54,44.48,8.95,
10750,05/05/2022 17:58:29,21.66,45.43,9.37,
10751,05/05/2022 18:03:29,22.06,45.21,9.66,
10752,05/05/2022 18:08:29,22.12,44.31,9.42,
10753,05/05/2022 18:13:29,22.17,44.56,9.54,
10754,05/05/2022 18:18:29,22.31,45.10,9.85,
10755,05/05/2022 18:23:29,22.43,44.08,9.63,
10756,05/05/2022 18:28:29,22.44,42.86,9.22,
10757,05/05/2022 18:33:29,22.50,42.51,9.14,
10758,05/05/2022 18:38:29,22.61,42.69,9.30,
10759,05/05/2022 18:43:29,23.57,41.49,9.75,
10760,05/05/2022 18:48:29,24.34,40.00,9.89,
10761,05/05/2022 18:53:29,24.20,41.26,10.23,
10762,05/05/2022 18:58:29,24.44,39.65,9.85,
10763,05/05/2022 19:03:29,24.08,41.66,10.26,
10764,05/05/2022 19:08:29,24.03,41.12,10.03,
10765,05/05/2022 19:13:29,23.64,41.56,9.83,
10766,05/05/2022 19:18:29,22.77,43.59,9.76,
10767,05/05/2022 19:23:29,22.14,44.46,9.49,
10768,05/05/2022 19:28:29,22.37,44.41,9.68,
10769,05/05/2022 19:33:29,22.60,44.27,9.84,
10770,05/05/2022 19:38:29,22.77,44.68,10.13,
10771,05/05/2022 19:43:29,22.69,44.09,9.86,
10772,05/05/2022 19:48:29,22.08,45.39,9.74,
10773,05/05/2022 19:53:29,20.65,48.66,9.48,
10774,05/05/2022 19:58:29,19.76,51.84,9.60,
10775,05/05/2022 20:03:29,19.02,54.16,9.56,
10776,05/05/2022 20:08:29,18.72,54.67,9.43,
10777,05/05/2022 20:13:29,18.76,54.57,9.43,
10778,05/05/2022 20:18:29,18.47,55.60,9.44,
10779,05/05/2022 20:23:29,18.30,56.62,9.56,
10780,05/05/2022 20:28:29,18.00,57.80,9.58,
10781,05/05/2022 20:33:29,17.83,58.58,9.62,
10782,05/05/2022 20:38:29,17.63,58.98,9.53,
10783,05/05/2022 20:43:29,17.22,59.75,9.34,
10784,05/05/2022 20:48:29,16.91,61.29,9.43,
10785,05/05/2022 20:53:29,16.76,61.23,9.27,
10786,05/05/2022 20:58:29,16.63,62.19,9.38,
10787,05/05/2022 21:03:29,16.54,62.90,9.46,
10788,05/05/2022 21:08:29,16.55,63.10,9.52,
10789,05/05/2022 21:13:29,16.51,63.43,9.56,
10790,05/05/2022 21:18:29,16.39,63.89,9.55,
10791,05/05/2022 21:23:29,16.13,64.82,9.52,
10792,05/05/2022 21:28:29,15.85,65.48,9.41,
10793,05/05/2022 21:33:29,15.67,67.23,9.63,
10794,05/05/2022 21:38:29,15.60,67.84,9.70,
10795,05/05/2022 21:43:29,15.65,68.02,9.78,
10796,05/05/2022 21:48:29,15.73,68.13,9.88,
10797,05/05/2022 21:53:29,15.58,68.18,9.75,
10798,05/05/2022 21:58:29,15.32,69.51,9.80,
10799,05/05/2022 22:03:29,15.15,70.08,9.75,
10800,05/05/2022 22:08:29,14.85,70.19,9.49,
10801,05/05/2022 22:13:29,14.82,71.95,9.83,
10802,05/05/2022 22:18:29,14.78,71.96,9.79,
10803,05/05/2022 22:23:29,14.86,71.88,9.85,
10804,05/05/2022 22:28:29,14.86,71.77,9.83,
10805,05/05/2022 22:33:29,14.73,71.91,9.73,
10806,05/05/2022 22:38:29,14.56,72.48,9.69,
10807,05/05/2022 22:43:29,14.29,73.46,9.63,
10808,05/05/2022 22:48:29,14.18,74.25,9.67,
10809,05/05/2022 22:53:29,14.14,75.51,9.89,
10810,05/05/2022 22:58:29,14.33,74.88,9.95,
10811,05/05/2022 23:03:29,14.40,75.15,10.07,
10812,05/05/2022 23:08:29,14.42,74.77,10.02,
10813,05/05/2022 23:13:29,14.45,74.88,10.07,
10814,05/05/2022 23:18:29,14.44,74.93,10.07,
10815,05/05/2022 23:23:29,14.45,74.91,10.08,
10816,05/05/2022 23:28:29,14.48,75.07,10.13,
10817,05/05/2022 23:33:29,14.49,74.92,10.11,
10818,05/05/2022 23:38:29,14.53,74.86,10.14,
10819,05/05/2022 23:43:29,14.49,75.13,10.15,
10820,05/05/2022 23:48:29,14.37,75.24,10.06,
10821,05/05/2022 23:53:29,14.20,75.83,10.01,
10822,05/05/2022 23:58:29,14.08,75.88,9.91,
10823,05/06/2022 00:03:29,13.92,76.44,9.86,
10824,05/06/2022 00:08:29,13.74,76.85,9.76,
10825,05/06/2022 00:13:29,13.62,77.99,9.87,
10826,05/06/2022 00:18:29,13.46,78.07,9.73,
10827,05/06/2022 00:23:29,13.35,78.91,9.78,
10828,05/06/2022 00:28:29,13.14,79.02,9.59,
10829,05/06/2022 00:33:29,13.05,79.99,9.69,
10830,05/06/2022 00:38:29,12.86,80.69,9.63,
10831,05/06/2022 00:43:29,12.75,81.53,9.68,
10832,05/06/2022 00:48:29,12.71,81.21,9.58,
10833,05/06/2022 00:53:29,12.67,81.62,9.63,
10834,05/06/2022 00:58:29,12.61,81.94,9.62,
10835,05/06/2022 01:03:29,12.59,81.90,9.59,
10836,05/06/2022 01:08:29,12.56,81.78,9.54,
10837,05/06/2022 01:13:29,12.36,81.43,9.29,
10838,05/06/2022 01:18:29,12.00,81.52,8.95,
10839,05/06/2022 01:23:29,11.91,83.07,9.14,
10840,05/06/2022 01:28:29,11.63,81.54,8.59,
10841,05/06/2022 01:33:29,11.16,83.31,8.45,
10842,05/06/2022 01:38:29,10.85,84.33,8.32,
10843,05/06/2022 01:43:29,10.82,86.62,8.69,
10844,05/06/2022 01:48:29,10.64,85.57,8.33,
10845,05/06/2022 01:53:29,10.36,86.30,8.18,
10846,05/06/2022 01:58:29,10.36,88.41,8.54,
10847,05/06/2022 02:03:29,10.37,88.69,8.59,
10848,05/06/2022 02:08:29,10.40,89.58,8.77,
10849,05/06/2022 02:13:29,10.49,88.93,8.75,
10850,05/06/2022 02:18:29,10.71,90.32,9.20,
10851,05/06/2022 02:23:29,10.89,89.76,9.29,
10852,05/06/2022 02:28:29,10.86,89.04,9.14,
10853,05/06/2022 02:33:29,10.73,88.39,8.90,
10854,05/06/2022 02:38:29,10.67,89.54,9.03,
10855,05/06/2022 02:43:29,10.64,89.95,9.07,
10856,05/06/2022 02:48:29,10.79,91.13,9.41,
10857,05/06/2022 02:53:29,11.03,91.39,9.70,
10858,05/06/2022 02:58:29,11.10,90.71,9.65,
10859,05/06/2022 03:03:29,11.22,90.87,9.79,
10860,05/06/2022 03:08:29,11.27,90.91,9.85,
10861,05/06/2022 03:13:29,11.28,90.53,9.80,
10862,05/06/2022 03:18:29,11.38,90.95,9.96,
10863,05/06/2022 03:23:29,11.49,91.12,10.11,
10864,05/06/2022 03:28:29,11.54,90.95,10.12,
10865,05/06/2022 03:33:29,11.58,91.40,10.24,
10866,05/06/2022 03:38:29,11.68,90.86,10.25,
10867,05/06/2022 03:43:29,11.67,90.38,10.16,
10868,05/06/2022 03:48:29,11.57,90.11,10.02,
10869,05/06/2022 03:53:29,11.51,89.95,9.93,
10870,05/06/2022 03:58:29,11.40,89.96,9.82,
10871,05/06/2022 04:03:29,11.28,89.93,9.70,
10872,05/06/2022 04:08:29,11.13,90.08,9.58,
10873,05/06/2022 04:13:29,11.04,90.84,9.62,
10874,05/06/2022 04:18:29,11.01,91.30,9.66,
10875,05/06/2022 04:23:29,10.99,91.46,9.67,
10876,05/06/2022 04:28:29,10.97,91.14,9.59,
10877,05/06/2022 04:33:29,10.87,91.31,9.52,
10878,05/06/2022 04:38:29,10.93,91.88,9.67,
10879,05/06/2022 04:43:29,10.93,91.30,9.58,
10880,05/06/2022 04:48:29,10.97,92.52,9.82,
10881,05/06/2022 04:53:29,11.17,92.63,10.04,
10882,05/06/2022 04:58:29,11.00,90.85,9.58,
10883,05/06/2022 05:03:29,10.87,91.21,9.51,
10884,05/06/2022 05:08:29,10.71,90.44,9.22,
10885,05/06/2022 05:13:29,10.43,90.53,8.96,
10886,05/06/2022 05:18:29,10.28,91.52,8.97,
10887,05/06/2022 05:23:29,10.26,92.21,9.06,
10888,05/06/2022 05:28:29,10.20,92.44,9.04,
10889,05/06/2022 05:33:29,10.30,93.41,9.30,
10890,05/06/2022 05:38:29,10.55,94.33,9.69,
10891,05/06/2022 05:43:29,10.65,93.80,9.70,
10892,05/06/2022 05:48:29,10.50,93.26,9.47,
10893,05/06/2022 05:53:29,10.59,93.83,9.65,
10894,05/06/2022 05:58:29,10.57,93.71,9.61,
10895,05/06/2022 06:03:29,10.63,93.80,9.68,
10896,05/06/2022 06:08:29,10.67,93.96,9.75,
10897,05/06/2022 06:13:29,10.74,94.06,9.84,
10898,05/06/2022 06:18:29,10.83,93.90,9.90,
10899,05/06/2022 06:23:29,10.90,94.01,9.99,
10900,05/06/2022 06:28:29,10.99,93.93,10.06,
10901,05/06/2022 06:33:29,11.14,94.48,10.30,
10902,05/06/2022 06:38:29,11.42,94.61,10.60,
10903,05/06/2022 06:43:29,11.56,94.36,10.70,
10904,05/06/2022 06:48:29,11.86,94.39,11.00,
10905,05/06/2022 06:53:29,12.16,94.25,11.28,
10906,05/06/2022 06:58:29,12.36,93.12,11.30,
10907,05/06/2022 07:03:29,12.57,92.57,11.41,
10908,05/06/2022 07:08:29,12.84,92.01,11.58,
10909,05/06/2022 07:13:29,13.26,92.23,12.05,
10910,05/06/2022 07:18:29,13.67,90.77,12.21,
10911,05/06/2022 07:23:29,13.90,89.25,12.17,
10912,05/06/2022 07:28:29,14.11,89.26,12.39,
10913,05/06/2022 07:33:29,14.52,88.70,12.69,
10914,05/06/2022 07:38:29,14.87,86.48,12.65,
10915,05/06/2022 07:43:29,15.18,85.28,12.75,
10916,05/06/2022 07:48:29,15.48,84.16,12.84,
10917,05/06/2022 07:53:29,16.15,82.85,13.25,
10918,05/06/2022 07:58:29,16.30,80.20,12.90,
10919,05/06/2022 08:03:29,16.17,80.18,12.77,
10920,05/06/2022 08:08:29,16.24,79.93,12.78,
10921,05/06/2022 08:13:29,16.22,79.53,12.70,
10922,05/06/2022 08:18:29,16.35,79.40,12.80,
10923,05/06/2022 08:23:29,16.41,78.79,12.73,
10924,05/06/2022 08:28:29,16.41,78.75,12.72,
10925,05/06/2022 08:33:29,16.65,79.22,13.06,
10926,05/06/2022 08:38:29,16.92,78.04,13.09,
10927,05/06/2022 08:43:29,17.18,77.51,13.23,
10928,05/06/2022 08:48:29,17.23,75.32,12.84,
10929,05/06/2022 08:53:29,17.79,78.40,14.00,
10930,05/06/2022 08:58:29,19.12,72.60,14.10,
10931,05/06/2022 09:03:29,19.83,67.54,13.67,
10932,05/06/2022 09:08:29,20.20,66.46,13.78,
10933,05/06/2022 09:13:29,20.94,61.84,13.37,
10934,05/06/2022 09:18:29,21.39,60.60,13.48,
10935,05/06/2022 09:23:29,21.32,58.96,12.99,
10936,05/06/2022 09:28:29,21.75,58.94,13.39,
10937,05/06/2022 09:33:29,22.58,56.62,13.55,
10938,05/06/2022 09:38:29,22.99,55.36,13.59,
10939,05/06/2022 09:43:29,23.35,55.48,13.95,
10940,05/06/2022 09:48:29,23.91,52.93,13.75,
10941,05/06/2022 09:53:29,24.60,50.29,13.60,
10942,05/06/2022 09:58:29,24.85,49.11,13.46,
10943,05/06/2022 10:03:29,25.10,48.75,13.58,
10944,05/06/2022 10:08:29,25.08,48.90,13.61,
10945,05/06/2022 10:13:29,25.30,48.45,13.66,
10946,05/06/2022 10:18:29,25.33,48.27,13.63,
10947,05/06/2022 10:23:29,25.17,49.27,13.80,
10948,05/06/2022 10:28:29,25.29,49.41,13.95,
10949,05/06/2022 10:33:29,24.90,49.40,13.60,
10950,05/06/2022 10:38:29,25.18,49.24,13.80,
10951,05/06/2022 10:43:29,25.63,48.25,13.90,
10952,05/06/2022 10:48:29,25.87,47.71,13.95,
10953,05/06/2022 10:53:29,26.43,47.18,14.29,
10954,05/06/2022 10:58:29,26.77,46.15,14.25,
10955,05/06/2022 11:03:29,27.72,45.01,14.73,
10956,05/06/2022 11:08:29,28.19,43.75,14.71,
10957,05/06/2022 11:13:29,28.71,43.02,14.92,
10958,05/06/2022 11:18:29,28.74,41.27,14.30,
10959,05/06/2022 11:23:29,28.26,41.88,14.10,
10960,05/06/2022 11:28:29,28.24,42.62,14.35,
10961,05/06/2022 11:33:29,28.24,42.44,14.28,
10962,05/06/2022 11:38:29,28.43,41.80,14.22,
10963,05/06/2022 11:43:29,28.29,43.38,14.67,
10964,05/06/2022 11:48:29,28.71,42.15,14.60,
10965,05/06/2022 11:53:29,28.08,40.68,13.49,
10966,05/06/2022 11:58:29,27.72,42.41,13.81,
10967,05/06/2022 12:03:29,27.96,43.13,14.28,
10968,05/06/2022 12:08:29,28.33,41.97,14.20,
10969,05/06/2022 12:13:29,27.47,43.31,13.91,
10970,05/06/2022 12:18:29,27.49,43.60,14.03,
10971,05/06/2022 12:23:29,26.96,43.94,13.67,
10972,05/06/2022 12:28:29,25.92,45.07,13.12,
10973,05/06/2022 12:33:29,25.48,45.84,12.98,
10974,05/06/2022 12:38:29,25.36,48.08,13.60,
10975,05/06/2022 12:43:29,25.47,46.65,13.24,
10976,05/06/2022 12:48:29,25.49,47.65,13.58,
10977,05/06/2022 12:53:29,26.41,45.97,13.87,
10978,05/06/2022 12:58:29,26.60,45.22,13.78,
10979,05/06/2022 13:03:29,26.27,44.89,13.38,
10980,05/06/2022 13:08:29,26.06,45.83,13.50,
10981,05/06/2022 13:13:29,25.59,46.73,13.37,
10982,05/06/2022 13:18:29,25.45,48.09,13.69,
10983,05/06/2022 13:23:29,25.47,47.49,13.51,
10984,05/06/2022 13:28:29,26.22,47.67,14.26,
10985,05/06/2022 13:33:29,27.06,45.12,14.17,
10986,05/06/2022 13:38:29,27.19,45.50,14.41,
10987,05/06/2022 13:43:29,27.63,43.64,14.17,
10988,05/06/2022 13:48:29,27.47,43.67,14.04,
10989,05/06/2022 13:53:29,27.95,42.93,14.20,
10990,05/06/2022 13:58:29,28.21,42.97,14.46,
10991,05/06/2022 14:03:29,28.06,43.30,14.44,
10992,05/06/2022 14:08:29,28.82,41.08,14.30,
10993,05/06/2022 14:13:29,28.09,41.47,13.79,
10994,05/06/2022 14:18:29,28.69,41.00,14.15,
10995,05/06/2022 14:23:29,29.35,39.81,14.29,
10996,05/06/2022 14:28:29,28.91,38.93,13.56,
10997,05/06/2022 14:33:29,28.21,40.95,13.71,
10998,05/06/2022 14:38:29,27.54,42.80,13.79,
10999,05/06/2022 14:43:29,27.28,42.45,13.43,
11000,05/06/2022 14:48:29,26.76,44.06,13.53,
11001,05/06/2022 14:53:29,26.47,43.63,13.11,
11002,05/06/2022 14:58:29,26.65,43.69,13.30,
11003,05/06/2022 15:03:29,26.98,42.18,13.06,
11004,05/06/2022 15:08:29,26.81,43.63,13.42,
11005,05/06/2022 15:13:29,27.06,44.03,13.79,
11006,05/06/2022 15:18:29,28.52,41.68,14.26,
11007,05/06/2022 15:23:29,29.45,39.97,14.44,
11008,05/06/2022 15:28:29,30.07,39.18,14.69,
11009,05/06/2022 15:33:29,30.34,37.30,14.16,
11010,05/06/2022 15:38:29,30.86,37.46,14.69,
11011,05/06/2022 15:43:29,30.74,36.70,14.26,
11012,05/06/2022 15:48:29,29.80,38.08,14.01,
11013,05/06/2022 15:53:29,30.72,37.24,14.48,
11014,05/06/2022 15:58:29,31.36,35.85,14.45,
11015,05/06/2022 16:03:29,31.42,34.90,14.09,
11016,05/06/2022 16:08:29,31.60,34.32,13.99,
11017,05/06/2022 16:13:29,31.75,33.32,13.66,
11018,05/06/2022 16:18:29,31.97,34.10,14.21,
11019,05/06/2022 16:23:29,30.98,35.16,13.82,
11020,05/06/2022 16:28:29,29.33,37.84,13.49,
11021,05/06/2022 16:33:29,28.63,38.98,13.33,
11022,05/06/2022 16:38:29,27.60,40.46,12.98,
11023,05/06/2022 16:43:29,27.47,41.61,13.30,
11024,05/06/2022 16:48:29,28.13,41.19,13.73,
11025,05/06/2022 16:53:29,29.20,38.91,13.81,
11026,05/06/2022 16:58:29,30.27,37.99,14.39,
11027,05/06/2022 17:03:29,30.82,35.90,14.00,
11028,05/06/2022 17:08:29,30.51,36.13,13.82,
11029,05/06/2022 17:13:29,30.57,35.65,13.67,
11030,05/06/2022 17:18:29,30.52,35.21,13.43,
11031,05/06/2022 17:23:29,30.13,35.89,13.39,
11032,05/06/2022 17:28:29,30.17,34.68,12.89,
11033,05/06/2022 17:33:29,29.41,35.03,12.38,
11034,05/06/2022 17:38:29,29.18,35.98,12.59,
11035,05/06/2022 17:43:29,28.78,35.38,11.98,
11036,05/06/2022 17:48:29,28.37,35.75,11.77,
11037,05/06/2022 17:53:29,28.18,35.02,11.30,
11038,05/06/2022 17:58:29,27.84,35.30,11.12,
11039,05/06/2022 18:03:29,27.46,36.73,11.38,
11040,05/06/2022 18:08:29,27.32,37.35,11.52,
11041,05/06/2022 18:13:29,27.21,37.55,11.49,
11042,05/06/2022 18:18:29,26.92,35.70,10.48,
11043,05/06/2022 18:23:29,26.61,35.16,9.97,
11044,05/06/2022 18:28:29,26.68,35.56,10.21,
11045,05/06/2022 18:33:29,26.64,36.34,10.50,
11046,05/06/2022 18:38:29,26.63,35.84,10.28,
11047,05/06/2022 18:43:29,26.18,35.98,9.94,
11048,05/06/2022 18:48:29,25.58,36.48,9.62,
11049,05/06/2022 18:53:29,24.61,37.65,9.23,
11050,05/06/2022 18:58:29,23.87,39.60,9.32,
11051,05/06/2022 19:03:29,23.28,40.86,9.26,
11052,05/06/2022 19:08:29,22.57,42.68,9.27,
11053,05/06/2022 19:13:29,22.17,44.06,9.38,
11054,05/06/2022 19:18:29,21.68,44.40,9.05,
11055,05/06/2022 19:23:29,20.80,46.34,8.89,
11056,05/06/2022 19:28:29,20.19,47.77,8.78,
11057,05/06/2022 19:33:29,19.59,49.55,8.77,
11058,05/06/2022 19:38:29,19.15,51.32,8.88,
11059,05/06/2022 19:43:29,18.80,52.75,8.97,
11060,05/06/2022 19:48:29,18.52,54.05,9.07,
11061,05/06/2022 19:53:29,18.28,55.99,9.37,
11062,05/06/2022 19:58:29,18.13,58.62,9.92,
11063,05/06/2022 20:03:29,17.95,59.43,9.95,
11064,05/06/2022 20:08:29,17.81,60.35,10.05,
11065,05/06/2022 20:13:29,17.60,61.05,10.02,
11066,05/06/2022 20:18:29,17.44,61.87,10.07,
11067,05/06/2022 20:23:29,17.28,62.68,10.11,
11068,05/06/2022 20:28:29,17.15,63.53,10.19,
11069,05/06/2022 20:33:29,16.90,64.64,10.21,
11070,05/06/2022 20:38:29,16.73,65.81,10.32,
11071,05/06/2022 20:43:29,16.66,65.89,10.27,
11072,05/06/2022 20:48:29,16.42,66.76,10.24,
11073,05/06/2022 20:53:29,16.34,66.94,10.21,
11074,05/06/2022 20:58:29,16.07,67.61,10.10,
11075,05/06/2022 21:03:29,15.80,69.32,10.20,
11076,05/06/2022 21:08:29,15.63,70.27,10.25,
11077,05/06/2022 21:13:29,15.49,70.56,10.18,
11078,05/06/2022 21:18:29,15.53,70.91,10.29,
11079,05/06/2022 21:23:29,15.42,70.88,10.18,
11080,05/06/2022 21:28:29,15.16,71.36,10.03,
11081,05/06/2022 21:33:29,15.08,72.13,10.11,
11082,05/06/2022 21:38:29,15.12,72.95,10.32,
11083,05/06/2022 21:43:29,15.19,72.27,10.25,
11084,05/06/2022 21:48:29,15.08,72.91,10.27,
11085,05/06/2022 21:53:29,15.25,72.59,10.37,
11086,05/06/2022 21:58:29,15.06,72.64,10.19,
11087,05/06/2022 22:03:29,15.19,71.78,10.15,
11088,05/06/2022 22:08:29,15.27,70.92,10.04,
11089,05/06/2022 22:13:29,15.12,71.04,9.92,
11090,05/06/2022 22:18:29,15.13,70.64,9.85,
11091,05/06/2022 22:23:29,14.94,70.84,9.71,
11092,05/06/2022 22:28:29,14.84,71.63,9.78,
11093,05/06/2022 22:33:29,14.80,71.91,9.80,
11094,05/06/2022 22:38:29,14.77,72.52,9.89,
11095,05/06/2022 22:43:29,14.67,73.28,9.95,
11096,05/06/2022 22:48:29,14.36,74.08,9.82,
11097,05/06/2022 22:53:29,14.17,73.25,9.46,
11098,05/06/2022 22:58:29,14.66,68.76,9.00,
11099,05/06/2022 23:03:29,14.96,67.09,8.92,
11100,05/06/2022 23:08:29,14.94,67.54,9.00,
11101,05/06/2022 23:13:29,14.93,66.61,8.78,
11102,05/06/2022 23:18:29,14.91,66.38,8.71,
11103,05/06/2022 23:23:29,14.93,65.12,8.45,
